Epoch,Loss,Accuracy
1,5.673365946473746,0.28735632183908044
2,5.550070959946205,0.6269592476489028
3,5.385692571771556,1.4106583072100314
4,5.179799967798694,3.4482758620689653
5,4.949295331691873,6.530825496342738
6,4.6963582038879395,11.650992685475444
7,4.419654846191406,18.338557993730408
8,4.151458760787701,25.287356321839084
9,3.8634055071863633,33.411703239289444
10,3.579956654844613,41.24869383490073
11,3.309941020505182,48.641588296760716
12,3.0320511234217675,56.03448275862068
13,2.7631525376747392,63.479623824451416
14,2.5018646018258455,69.64472309299894
15,2.263064513946402,75.65308254963428
16,2.021791525955858,80.14629049111808
17,1.8050684661700809,84.40438871473354
18,1.6068510844789703,87.14733542319749
19,1.419274408241798,90.49111807732497
20,1.2438417118171166,92.73772204806687
21,1.094539275457119,94.48798328108673
22,0.9629201138841694,95.66353187042841
23,0.84246243485089,96.81295715778474
24,0.7373203789365703,97.62277951933125
25,0.6397193135886357,98.53709508881923
26,0.5589698840831888,98.85057471264368
27,0.4885955540270641,99.37304075235109
28,0.424962828899252,99.42528735632183
29,0.37138307865323694,99.73876698014628
30,0.3255797079924879,99.84326018808778
31,0.28845069506045046,99.86938349007315
32,0.2522980660713952,99.94775339602926
33,0.22689959792227582,99.97387669801464
34,0.20557578807247096,99.94775339602926
35,0.18860783325187092,100.0
36,0.16764097249713436,100.0
37,0.15809778162631496,100.0
38,0.1445503106404995,100.0
39,0.13339814068428402,100.0
40,0.12541780158363539,100.0
41,0.11583273087082238,100.0
42,0.10948907943635151,100.0
43,0.10353517827802691,100.0
44,0.09563007218570545,100.0
45,0.09178838724720068,100.0
46,0.08622017721163816,100.0
47,0.08420693540367587,100.0
48,0.07841392555113497,100.0
49,0.07374413266521075,100.0
50,0.07171157901657038,100.0
51,0.06839598503349156,100.0
52,0.06496745110328855,100.0
53,0.06249608105883516,100.0
54,0.05933381694144216,100.0
55,0.059698612654003606,100.0
56,0.05575468474677924,100.0
57,0.05329444252982222,100.0
58,0.0516287835379099,100.0
59,0.04921546893130089,100.0
60,0.04815191602141693,100.0
61,0.048497677555885806,100.0
62,0.045994237514919246,100.0
63,0.04447857669458307,100.0
64,0.04301837870273097,100.0
65,0.041905342119521106,100.0
66,0.03979817954502229,100.0
67,0.03919313295648016,100.0
68,0.038484401005352366,100.0
69,0.03685622928856776,100.0
70,0.03616867978768102,100.0
71,0.03541812663576726,100.0
72,0.03462875714718268,100.0
73,0.034535427352991595,100.0
74,0.032903872430324554,100.0
75,0.032328744354689944,100.0
76,0.0320567793437633,100.0
77,0.03159396584820131,100.0
78,0.030534182771526534,100.0
79,0.030958690295188593,100.0
80,0.029774094771208435,100.0
81,0.029222276126002443,100.0
82,0.029054874586391038,100.0
83,0.028731616053344875,100.0
84,0.02775953016404448,100.0
85,0.027324042411456848,100.0
86,0.026919306769710164,100.0
87,0.026435436006506968,100.0
88,0.026091823611280013,100.0
89,0.02648477082879379,100.0
90,0.025865308298119182,100.0
91,0.025413709275167565,100.0
92,0.02575967220011456,100.0
93,0.02493391715889347,100.0
94,0.024691992696246196,100.0
95,0.024519837108151667,100.0
96,0.024367203357918508,100.0
97,0.0247782778380246,100.0
98,0.02436217472984873,100.0
99,0.024458699859678745,100.0
100,0.024975304845078237,100.0
