Epoch,Loss,Accuracy
1,5.72668058531625,0.3246753246753247
2,5.6574855872562955,0.6493506493506493
3,5.581513949802944,0.5411255411255411
4,5.487033196857998,0.8658008658008658
5,5.363235643931797,1.948051948051948
6,5.209367411477225,3.1385281385281383
7,5.044007812227521,5.51948051948052
8,4.859880208969116,9.523809523809524
9,4.657305785587856,14.71861471861472
10,4.438334124428885,24.567099567099568
11,4.195062671388898,34.84848484848485
12,3.9454071010862077,47.18614718614719
13,3.6911820002964566,57.03463203463204
14,3.4123378140585765,67.85714285714286
15,3.133104051862444,76.83982683982684
16,2.8584439754486084,82.14285714285714
17,2.6077951192855835,87.66233766233766
18,2.323318191937038,91.34199134199135
19,2.0710009591920033,93.61471861471861
20,1.809850003038134,95.56277056277057
21,1.5888874615941728,97.40259740259741
22,1.3658903752054488,98.26839826839827
23,1.1766882623944963,98.91774891774891
24,1.0229695439338684,98.91774891774891
25,0.8705244192055294,99.67532467532467
26,0.7377570441790989,99.78354978354979
27,0.6335313533033643,99.89177489177489
28,0.5517076126166752,99.89177489177489
29,0.4693114970411573,100.0
30,0.40781458786555697,100.0
31,0.35331892328602926,100.0
32,0.30459894027028767,100.0
33,0.2711042921457972,100.0
34,0.24665494901793344,100.0
35,0.2191162332892418,100.0
36,0.19994715388332093,100.0
37,0.18488251630749022,100.0
38,0.17040105909109116,100.0
39,0.1585220577461379,100.0
40,0.14584726308073317,100.0
41,0.1334309961114611,100.0
42,0.12805988958903722,100.0
43,0.12407960104090827,100.0
44,0.11833379896623748,100.0
45,0.10854664657797132,100.0
46,0.10326256709439414,100.0
47,0.10003845393657684,100.0
48,0.0965824228312288,100.0
49,0.09188607867274966,100.0
50,0.08742293396166392,100.0
51,0.08283699782831329,100.0
52,0.08047431707382202,100.0
53,0.0779518580862454,100.0
54,0.0740133146090167,100.0
55,0.07327766343951225,100.0
56,0.06906671449542046,100.0
57,0.06720603284026895,100.0
58,0.06381065398454666,100.0
59,0.06531375061188426,100.0
60,0.06342481396027974,100.0
61,0.06141098668532712,100.0
62,0.060731145686336925,100.0
63,0.059613795418824465,100.0
64,0.05612372952912535,100.0
65,0.0565315487661532,100.0
66,0.053563189027564864,100.0
67,0.051886871989284246,100.0
68,0.05260824465325901,100.0
69,0.049080931448510716,100.0
70,0.05105334919478212,100.0
71,0.048291413113474846,100.0
72,0.049424788249390464,100.0
73,0.0486761320914541,100.0
74,0.04783428300704275,100.0
75,0.04744473312582288,100.0
76,0.04582294475819383,100.0
77,0.04474483164293425,100.0
78,0.0433964588280235,100.0
79,0.0436933088515486,100.0
80,0.04358982002096517,100.0
81,0.04213544087750571,100.0
82,0.042842818956289976,100.0
83,0.0416458153298923,100.0
84,0.041381966322660446,100.0
85,0.04146325481789453,100.0
86,0.04039536576185908,100.0
87,0.040244952110307555,100.0
88,0.03980103826948574,100.0
89,0.03967579001826899,100.0
90,0.04000422704432692,100.0
91,0.039558116878782,100.0
92,0.03932199813425541,100.0
93,0.03860024282974856,100.0
94,0.038837037182279995,100.0
95,0.03863663146538394,100.0
96,0.03815066654767309,100.0
97,0.03833845071494579,100.0
98,0.038584662335259576,100.0
99,0.037768736481666565,100.0
100,0.03767312238258975,100.0
