Epoch,Loss,Accuracy
1,5.583782196044922,0.0
2,5.5909810066223145,0.0
3,5.568936347961426,0.0
4,5.539471864700317,0.7575757575757576
5,5.541577100753784,0.0
6,5.401792526245117,0.7575757575757576
7,5.322521209716797,2.272727272727273
8,5.314703702926636,2.272727272727273
9,5.279556512832642,3.0303030303030303
10,5.154255628585815,4.545454545454546
11,5.0041563510894775,8.333333333333332
12,4.98865008354187,9.848484848484848
13,4.846879005432129,13.636363636363635
14,4.755270004272461,17.424242424242426
15,4.5815815925598145,29.545454545454547
16,4.529719114303589,26.515151515151516
17,4.447734594345093,36.36363636363637
18,4.211359024047852,48.484848484848484
19,4.0307148694992065,56.81818181818182
20,3.887901544570923,60.60606060606061
21,3.7700878381729126,61.36363636363637
22,3.603230357170105,72.72727272727273
23,3.3766826391220093,75.75757575757575
24,3.192060947418213,81.81818181818183
25,3.020354151725769,85.60606060606061
26,2.739260196685791,88.63636363636364
27,2.5423572063446045,93.93939393939394
28,2.4135020971298218,90.9090909090909
29,2.2453454732894897,96.21212121212122
30,2.0794527530670166,99.24242424242425
31,1.836821436882019,96.96969696969697
32,1.6383954882621765,98.48484848484848
33,1.4595012068748474,100.0
34,1.3355110883712769,99.24242424242425
35,1.239833116531372,98.48484848484848
36,1.2032813429832458,98.48484848484848
37,1.0710286498069763,99.24242424242425
38,1.0137864649295807,98.48484848484848
39,0.8670373558998108,99.24242424242425
40,0.76298987865448,100.0
41,0.7584368586540222,100.0
42,0.6807641088962555,100.0
43,0.6183028817176819,100.0
44,0.5951999723911285,100.0
45,0.5225275754928589,100.0
46,0.49889475107192993,100.0
47,0.4917871356010437,100.0
48,0.4412495642900467,100.0
49,0.41134314239025116,100.0
50,0.37534721195697784,100.0
51,0.4047590643167496,100.0
52,0.36376120150089264,100.0
53,0.3357647806406021,100.0
54,0.3079988658428192,100.0
55,0.31082645058631897,100.0
56,0.25709883123636246,100.0
57,0.29088760167360306,100.0
58,0.25292155891656876,100.0
59,0.2519706264138222,100.0
60,0.238804429769516,100.0
61,0.22049853205680847,100.0
62,0.2506388649344444,100.0
63,0.20435036718845367,100.0
64,0.22795332968235016,100.0
65,0.21415462344884872,100.0
66,0.21839974075555801,100.0
67,0.2094431146979332,100.0
68,0.2002468928694725,100.0
69,0.18550005555152893,100.0
70,0.18440230935811996,100.0
71,0.1879904642701149,100.0
72,0.1721014901995659,100.0
73,0.17076821625232697,100.0
74,0.16897807270288467,100.0
75,0.16215049475431442,100.0
76,0.17436913400888443,100.0
77,0.14849890023469925,100.0
78,0.15163759142160416,100.0
79,0.15504733473062515,100.0
80,0.1585562601685524,100.0
81,0.1572006419301033,100.0
82,0.13214612752199173,100.0
83,0.14121396839618683,100.0
84,0.12992045283317566,100.0
85,0.15291061997413635,100.0
86,0.13490689545869827,100.0
87,0.12965493649244308,100.0
88,0.13875601440668106,100.0
89,0.1316760703921318,100.0
90,0.1337394267320633,100.0
91,0.135468028485775,100.0
92,0.1267905980348587,100.0
93,0.13286592811346054,100.0
94,0.12854078784585,100.0
95,0.13014798611402512,100.0
96,0.13515480607748032,100.0
97,0.1286972090601921,100.0
98,0.1367434300482273,100.0
99,0.12951117381453514,100.0
100,0.12579338252544403,100.0
