Epoch,Loss,Accuracy
1,5.609920024871826,0.0
2,3.08567214012146,83.60655737704919
3,1.03903994957606,99.4535519125683
4,0.20204012592633566,100.0
5,0.03697388370831808,100.0
6,0.016597529873251915,100.0
7,0.009957341166834036,100.0
8,0.006242063206930955,100.0
9,0.004057995354135831,100.0
10,0.002686167834326625,100.0
11,0.0017475488518054287,100.0
12,0.0011959410427759092,100.0
13,0.0008201731640535096,100.0
14,0.0005746032402385026,100.0
15,0.00042875185802889365,100.0
16,0.00031037034932523966,100.0
17,0.00023290482931770384,100.0
18,0.00018929574677410224,100.0
19,0.00015647313557565212,100.0
20,0.00012818578640387082,100.0
21,0.00010736327870593716,100.0
22,9.620561468182132e-05,100.0
23,8.61705945377859e-05,100.0
24,7.809660989247884e-05,100.0
25,6.932567096858595e-05,100.0
26,6.159144686535001e-05,100.0
27,5.764363474251392e-05,100.0
28,5.496197384976161e-05,100.0
29,5.262218837742694e-05,100.0
30,5.229655774504257e-05,100.0
31,4.7658809004739546e-05,100.0
32,4.8779192487321175e-05,100.0
33,4.490997404597389e-05,100.0
34,4.282751372860124e-05,100.0
35,4.118670767638832e-05,100.0
36,4.0571770417348794e-05,100.0
37,3.928204265927585e-05,100.0
38,4.0103443704235055e-05,100.0
39,3.80561735558634e-05,100.0
40,3.999728869530372e-05,100.0
41,3.6965066101402044e-05,100.0
42,3.729470699909143e-05,100.0
43,3.626744728535414e-05,100.0
44,3.339679703155222e-05,100.0
45,3.442469035993175e-05,100.0
46,3.3913997564620026e-05,100.0
47,3.4749739522036784e-05,100.0
48,3.47582099493593e-05,100.0
49,3.146609196846839e-05,100.0
50,3.199566466112932e-05,100.0
51,3.219302016077563e-05,100.0
52,3.086484745532895e-05,100.0
53,3.184129127475899e-05,100.0
54,3.0838795889091365e-05,100.0
55,3.128500126573878e-05,100.0
56,2.969040603299315e-05,100.0
57,3.117165942967404e-05,100.0
58,3.120163091807626e-05,100.0
59,2.9025324693066068e-05,100.0
60,2.93848952424014e-05,100.0
61,2.962394501082599e-05,100.0
62,2.962328835565131e-05,100.0
63,2.9370565850210067e-05,100.0
64,2.9002529724190634e-05,100.0
65,2.9335389626794495e-05,100.0
66,2.9431776056298986e-05,100.0
67,3.0135299311950803e-05,100.0
68,2.8594751105022926e-05,100.0
69,2.824561124725733e-05,100.0
70,2.936339781930049e-05,100.0
71,2.7985697670374066e-05,100.0
72,2.8647511499002576e-05,100.0
73,3.052612858785627e-05,100.0
74,2.7213148617496092e-05,100.0
75,2.7866499901089508e-05,100.0
76,2.72320291211751e-05,100.0
77,2.7512793167261407e-05,100.0
78,2.7949212987247545e-05,100.0
79,2.6109682949027047e-05,100.0
80,2.8403893035526078e-05,100.0
81,2.7277634217171e-05,100.0
82,2.6791695442322332e-05,100.0
83,2.8667705919360742e-05,100.0
84,2.7660007011339378e-05,100.0
85,2.6026958342602786e-05,100.0
86,2.666921985413258e-05,100.0
87,2.6923920207385283e-05,100.0
88,2.6047791228241596e-05,100.0
89,2.6682261401826206e-05,100.0
90,2.519251453729036e-05,100.0
91,2.6358514029804308e-05,100.0
92,2.7258744618544977e-05,100.0
93,2.5093511188363966e-05,100.0
94,2.5932501254525658e-05,100.0
95,2.663406970289846e-05,100.0
96,2.812768495156585e-05,100.0
97,2.6420410601228166e-05,100.0
98,2.642300872442623e-05,100.0
99,2.6228238615052153e-05,100.0
100,2.7738163529041533e-05,100.0
