Epoch,Loss,Accuracy
1,5.523009072464356,1.072581484952619
2,5.110956544318969,3.852962615849214
3,4.675174670530758,9.705300426949911
4,4.255172779469965,17.645527439341873
5,3.8581253212342146,25.872123294803707
6,3.490703250944,33.75507653858169
7,3.1549661134936144,40.8466104342393
8,2.851843561093832,47.089451213162555
9,2.5849570089189458,52.42632510673748
10,2.3462530181989636,56.612516921795276
11,2.135062925184715,60.710194730813285
12,1.9475664105202324,64.07372696032489
13,1.7812429072520988,67.47370613349995
14,1.6313372088461806,70.1239196084557
15,1.4978511321175958,72.45131729667811
16,1.3816784030383396,75.00260335311881
17,1.2753007801128007,76.88743101114235
18,1.1748867503965843,78.8815995001562
19,1.0870157027572291,80.56857232114965
20,1.0025959430691302,82.54191398521296
21,0.923599177619436,84.08309903155265
22,0.8563965425868214,85.514943246902
23,0.7942514547572512,86.8270332187858
24,0.7310670203564503,88.2484640216599
25,0.6761251238408367,89.37311256898886
26,0.6293707200137201,90.4196605227533
27,0.578520506825234,91.78381755701344
28,0.5393705744923595,92.45548266166823
29,0.4951730309073458,93.46558367176924
30,0.45951887227825283,93.94460064563157
31,0.424744759228631,94.84536082474226
32,0.3903796402961528,95.45454545454545
33,0.3619317801547624,96.058523378111
34,0.33316431053725304,96.65208788920128
35,0.3111314388996957,96.96449026345934
36,0.29359421610217734,97.26647922524211
37,0.2700608631282328,97.80276996771842
38,0.2514417420855093,97.922524211184
39,0.23826299157134445,98.1203790482141
40,0.22473697082693225,98.4431948349474
41,0.2124827449878876,98.71915026554203
42,0.19970550034771262,98.63063625950224
43,0.1869014622931628,98.95865875247318
44,0.18057586129793188,99.01072581484954
45,0.16994331275269747,99.23461418306779
46,0.16301856973429316,99.04717275851297
47,0.15474369213036246,99.21378735811726
48,0.14917789686381613,99.34395501405811
49,0.1435199802888628,99.37519525148392
50,0.13593057312608994,99.4949494949495
51,0.13071200571621405,99.48453608247422
52,0.12267321606784343,99.61470373841507
53,0.12185908317617125,99.50015620118712
54,0.11675714715495962,99.59387691346454
55,0.11239787593125478,99.53139643861293
56,0.10872350393752872,99.64073726960325
57,0.10391816975632075,99.66677080079141
58,0.10019325991113161,99.76569821930646
59,0.09583033858142358,99.75007810059357
60,0.09495376748164085,99.67718421326668
61,0.09105003937515606,99.786525044257
62,0.08782758493347675,99.76569821930646
63,0.08676065060332469,99.76049151306883
64,0.08345739502472566,99.79693845673228
65,0.08276437352254629,99.79173175049463
66,0.08023251029838811,99.82297198792044
67,0.07715131382096264,99.80214516296991
68,0.07349036022047817,99.87503905029679
69,0.07441790007643684,99.78131833801936
70,0.07143063155799798,99.84900551910862
71,0.07126657879844155,99.85421222534625
72,0.0674940681795484,99.83859210663334
73,0.06854073750655267,99.86462563782152
74,0.06701810810318108,99.86983234405915
75,0.06548962852184716,99.90627928772258
76,0.06477716503684054,99.8802457565344
77,0.06305929713744887,99.89586587524731
78,0.06182686596007896,99.8906591690097
79,0.06025428479198123,99.90107258148495
80,0.060581275905223234,99.90627928772258
81,0.05894325573727028,99.88545246277205
82,0.05867540487488316,99.90107258148495
83,0.05662842448224727,99.92189940643549
84,0.055778761487134135,99.90627928772258
85,0.0553428302759055,99.91148599396023
86,0.05407552800662944,99.95313964386129
87,0.05471028769676833,99.93231281891076
88,0.05423754418454424,99.90107258148495
89,0.053248265847768574,99.92189940643549
90,0.052211128508102445,99.90107258148495
91,0.05279046065362868,99.90627928772258
92,0.05006967448466217,99.94272623138602
93,0.05101515803985374,99.8906591690097
94,0.05051522668054219,99.93751952514839
95,0.05049551588793596,99.90107258148495
96,0.049630565248762616,99.92189940643549
97,0.05056260122927194,99.93231281891076
98,0.048520354771685766,99.95834635009892
99,0.05077756812661579,99.92710611267313
100,0.049903189059334115,99.93231281891076
