Epoch,Loss,Accuracy
1,4.905910184306483,6.610259122157588
2,2.7599206509128695,41.56530936012692
3,1.0502324104309082,83.65943945002644
4,0.23555747395561588,97.35589635113696
5,0.10213797202994747,98.83659439450027
6,0.07442576660504265,99.2067689053411
7,0.14575363118802348,96.93283976731888
8,1.0135432166918632,73.87625594923321
9,2.6722600267779444,43.99788471708091
10,2.3002021428077453,50.18508725542041
11,1.348455725177642,67.6890534108937
12,0.6471485976249941,82.33738762559493
13,0.3568871650964983,90.79851930195663
14,0.25415887996073694,91.48598625066103
15,0.25869562597044055,92.64939185616076
16,0.21819536688347016,93.75991538868324
17,0.18926719347796134,94.02432575356954
18,0.33802289227324145,90.90428344791115
19,0.6601623936045554,82.2316234796404
20,0.731342974689699,81.86144896879958
21,0.5658879630988644,85.61607615018508
22,0.3724887044199051,90.69275515600211
23,0.30502477552621593,91.90904283447911
24,0.2588373166659186,93.44262295081968
25,0.12097580436496966,96.5097831835008
26,0.07677653065371898,97.51454257006876
27,0.05566920964948593,97.99048122686409
28,0.1487027188432553,96.13960867265997
29,0.45402265556396976,89.26493918561607
30,0.7412521459402577,82.33738762559493
31,1.100300998937699,78.21258593336859
32,0.5121194996660755,86.88524590163934
33,0.2889466982695364,92.75515600211529
34,0.1909946044005694,94.87043892120572
35,0.13147716455522082,96.72131147540983
36,0.08315963227482091,98.46641988365944
37,0.05202797360928549,98.14912744579588
38,0.03636553161495906,98.99524061343205
39,0.027961659749815872,99.25965097831835
40,0.018576490933135632,99.36541512427287
41,0.017912666186373005,99.41829719725013
42,0.03201607515826078,99.36541512427287
43,0.047502485911771204,98.73083024854574
44,0.03891207774699245,98.83659439450027
45,0.024761512811716284,99.2067689053411
46,0.04812109253661249,98.94235854045479
47,0.09390503683525528,98.04336329984136
48,0.04755101211541783,98.67794817556849
49,0.05356249186415,99.04812268640931
50,0.038027167638515935,99.15388683236382
51,0.040979133134016826,99.10100475938657
52,0.032331282635324546,98.88947646747752
53,0.03571112516393412,99.31253305129562
54,0.03112883559550673,99.15388683236382
55,0.023987545168042305,99.4711792702274
56,0.010830793763753102,99.84135378106822
57,0.006750803963152594,99.84135378106822
58,0.006855556422241563,99.7355896351137
59,0.020436563905428966,99.52406134320465
60,0.009336869906262783,99.7355896351137
61,0.0030241490904670846,99.89423585404548
62,0.0017212148981226136,99.89423585404548
63,0.00032663794747584746,100.0
64,0.00011300020736187787,100.0
65,0.00011722278181438131,100.0
66,0.00018776598036281705,100.0
67,6.379694571390451e-05,100.0
68,7.414571821080303e-05,100.0
69,5.9398821767606406e-05,100.0
70,4.0883783992373335e-05,100.0
71,6.371765364805938e-05,100.0
72,4.728905626125784e-05,100.0
73,3.968827232095083e-05,100.0
74,4.235006915018124e-05,100.0
75,2.8294771210869753e-05,100.0
76,4.008144544293886e-05,100.0
77,2.5632664860055348e-05,100.0
78,2.5727628436441357e-05,100.0
79,3.808049569347678e-05,100.0
80,4.653772716958502e-05,100.0
81,3.619981728866884e-05,100.0
82,3.169192388903015e-05,100.0
83,3.0618014948818344e-05,100.0
84,3.418935789194356e-05,100.0
85,3.257865575740711e-05,100.0
86,2.926009096148435e-05,100.0
87,6.48965604986804e-05,100.0
88,3.630006821983824e-05,100.0
89,3.1243946347287066e-05,100.0
90,3.242274650831185e-05,100.0
91,2.998820429873435e-05,100.0
92,3.859949140772393e-05,100.0
93,3.248726497692968e-05,100.0
94,2.4408169250114775e-05,100.0
95,4.0591459192881064e-05,100.0
96,3.3387515046460095e-05,100.0
97,4.357325526378249e-05,100.0
98,2.7064833390003543e-05,100.0
99,2.368156193340603e-05,100.0
100,3.469156647570931e-05,100.0
